date_key,1,2,3,4,7,11,12,earnings_pos_sum,earnings_neg_sum,earnings_unc_sum,earnings_org_sum,earnings_gpe_sum,earnings_person_sum,earnings_total_text_len,earnings_total_words,markets_pos_sum,markets_neg_sum,markets_unc_sum,markets_org_sum,markets_gpe_sum,markets_person_sum,markets_total_text_len,markets_total_words,macro_pos_sum,macro_neg_sum,macro_unc_sum,macro_org_sum,macro_gpe_sum,macro_person_sum,macro_total_text_len,macro_total_words,energy_pos_sum,energy_neg_sum,energy_unc_sum,energy_org_sum,energy_gpe_sum,energy_person_sum,energy_total_text_len,energy_total_words,tech_pos_sum,tech_neg_sum,tech_unc_sum,tech_org_sum,tech_gpe_sum,tech_person_sum,tech_total_text_len,tech_total_words,trade_pos_sum,trade_neg_sum,trade_unc_sum,trade_org_sum,trade_gpe_sum,trade_person_sum,trade_total_text_len,trade_total_words,geopol_pos_sum,geopol_neg_sum,geopol_unc_sum,geopol_org_sum,geopol_gpe_sum,geopol_person_sum,geopol_total_text_len,geopol_total_words,allthemes_total_words,earnings_activity_share,markets_activity_share,macro_activity_share,energy_activity_share,tech_activity_share,trade_activity_share,geopol_activity_share,earnings_activity_share_z7,markets_activity_share_z7,macro_activity_share_z7,energy_activity_share_z7,tech_activity_share_z7,trade_activity_share_z7,geopol_activity_share_z7,earnings_sentiment_balance,earnings_sentiment_intensity,markets_sentiment_balance,markets_sentiment_intensity,macro_sentiment_balance,macro_sentiment_intensity,energy_sentiment_balance,energy_sentiment_intensity,tech_sentiment_balance,tech_sentiment_intensity,trade_sentiment_balance,trade_sentiment_intensity,geopol_sentiment_balance,geopol_sentiment_intensity,earnings_uncertainty_ratio,earnings_sentiment_volatility,earnings_uncertainty_z7,markets_uncertainty_ratio,markets_sentiment_volatility,markets_uncertainty_z7,macro_uncertainty_ratio,macro_sentiment_volatility,macro_uncertainty_z7,energy_uncertainty_ratio,energy_sentiment_volatility,energy_uncertainty_z7,tech_uncertainty_ratio,tech_sentiment_volatility,tech_uncertainty_z7,trade_uncertainty_ratio,trade_sentiment_volatility,trade_uncertainty_z7,geopol_uncertainty_ratio,geopol_sentiment_volatility,geopol_uncertainty_z7
2016-04-29,220,78,104,83,78,33,45,75.0,195.0,48.0,1327.0,142.0,157.0,126083.0,20544.0,352,674,314,546,250,217,252805,41434,314,770,280,570,361,271,276010,45498,60.0,125.0,45.0,561.0,88.0,114.0,68817.0,10865.0,192,275,166,880,126,204,160439,26363,65.0,308.0,78.0,232.0,333.0,184.0,87028.0,14229.0,87,364,84,292,395,241,110483,17821,176754.0,0.1162286781137733,0.23441486803767927,0.25740714548386184,0.06146926536731634,0.14914995332522418,0.08050125880455998,0.10082317331900088,0.015028818050166112,0.05354416501349035,0.03190590143295973,0.02157217881838054,0.00426271673159396,-0.02214459257226124,-0.09533408106796569,-0.44280442804428044,120.0,-0.31353456669912366,322,-0.4202764976958525,456,-0.34946236559139787,65.0,-0.17735042735042736,83,-0.6497326203208557,243.0,-0.6128318584070797,277,0.0023363348746653686,0.17406718589270864,-0.001342783006280373,0.007578134427416435,0.07639269781334167,-0.00015106979774230815,0.006153981406184751,0.02710394897696921,-0.0005547810903856303,0.0041413583655438985,0.13449935281789802,-0.001646457150470409,0.006296464876346533,0.1517123271330587,0.0002906805982906358,0.0054813773717498245,0.10258981651568932,-0.0007451438895568356,0.004713275726630008,0.09002346739921757,-0.00029564338215195494
2016-04-30,6,6,28,10,14,9,13,9.0,26.0,8.0,29.0,24.0,13.0,7487.0,1286.0,18,82,32,28,16,12,20061,3277,130,383,146,121,116,81,138717,23072,18.0,24.0,2.0,43.0,28.0,25.0,8104.0,1263.0,39,34,32,113,42,74,29660,4962,21.0,65.0,13.0,51.0,97.0,21.0,27752.0,4525.0,31,168,27,44,101,83,42991,6942,45327.0,0.028370984821743734,0.07229527003176844,0.5090010589481115,0.027863572184962937,0.1094687610307095,0.09982792093187434,0.15315037063183903,-0.07024472308598594,-0.1030275850565658,0.27983319598450285,-0.015697889193436745,-0.037340591412133174,-0.0033942949982397083,-0.042486030267942954,-0.4722222222222222,17.0,-0.6336633663366337,64,-0.49221789883268485,253,-0.13953488372093023,6.0,0.06756756756756757,5,-0.5057471264367817,44.0,-0.685,137,0.006216006216006216,0.18564501691315835,0.0027321058904941926,0.009762050030506406,0.07679272704224523,0.002072319609464686,0.006327742382871755,0.026505183024153528,-0.00032117152943499056,0.0015822784810126582,0.13117681412153678,-0.004037956755466785,0.006447713076768084,0.1345427250814417,0.0002537477076140921,0.0028722934158197082,0.12712139694989857,-0.0032264848863913513,0.003888808872245427,0.09459295408144425,-0.001054812847831912
2016-05-01,4,9,15,4,6,8,29,1.0,9.0,6.0,20.0,6.0,5.0,3297.0,540.0,50,97,45,64,31,26,36636,6128,62,137,53,64,110,81,49335,8142,3.0,27.0,6.0,24.0,34.0,16.0,7822.0,1251.0,14,24,20,72,4,6,16347,2725,23.0,50.0,10.0,60.0,85.0,59.0,19904.0,3235.0,51,237,46,130,275,200,72245,11851,33872.0,0.015941900628819415,0.18091105009889882,0.24036843503675492,0.03693206979009831,0.08044755409913501,0.0955037935819089,0.3498656747261831,-0.08466746859199356,0.007573012390246561,-0.014711903532582346,-0.006593854613206359,-0.07114564806229526,-0.011464426543564128,0.17789575049601603,-0.7272727272727273,8.0,-0.31756756756756754,47,-0.375,75,-0.7741935483870968,24.0,-0.2564102564102564,10,-0.36486486486486486,27.0,-0.643598615916955,186,0.011090573012939002,0.14078747295064983,0.006709628569134654,0.007342143906020558,0.1232095371303099,-0.0007527556750937527,0.006508657742846617,0.03966238530824228,3.3006028372366965e-05,0.004792332268370607,0.11256858308811328,-0.00010993375727238128,0.007336757153338224,0.13076055351434726,0.0010289366387868078,0.0030902348578491965,0.11304669715383205,-0.0026436956732134947,0.0038812014849814377,0.10206437134452387,-0.0008986778700989501
2016-05-02,134,58,86,69,68,26,46,49.0,142.0,168.0,912.0,57.0,135.0,83678.0,13828.0,219,460,210,357,189,200,174239,28710,226,546,240,489,268,218,213771,34645,28.0,90.0,105.0,525.0,64.0,102.0,45268.0,7175.0,163,216,143,734,124,184,122528,20247,95.0,283.0,80.0,119.0,270.0,160.0,91410.0,15051.0,130,484,122,245,404,264,143565,23312,142968.0,0.09672026803013241,0.20081276360609643,0.24232525932195093,0.050185704593303446,0.1416181130175073,0.10527457001168085,0.1630563268960404,-0.006898464804461425,0.023760537233994333,-0.022389740492164186,0.004939323447002286,-0.01204045670988147,0.014128556344783138,0.00041576110862053927,-0.484375,93.0,-0.35441176470588237,241,-0.4139715394566624,320,-0.5210084033613446,62.0,-0.1394736842105263,53,-0.49604221635883905,188.0,-0.5756097560975609,354,0.012148383831079615,0.18264399546551313,0.007491529402450079,0.0073142697920657584,0.11796312587987326,-0.0008175347200128198,0.006927206603936962,0.04253603986916898,0.0007389902551797586,0.014632107023411372,0.20625965935086726,0.0101071217129917,0.007062425918609246,0.11842763550244646,0.0009199361254086531,0.005314908317831517,0.1175397987904135,0.00012201993429397435,0.0052331317290781965,0.07352184285929687,0.00047516087691277386
2016-05-03,232,78,94,83,98,23,34,121.0,223.0,271.0,1684.0,113.0,93.0,165489.0,27094.0,360,776,311,572,271,235,247067,40140,285,731,282,486,332,178,269957,44036,47.0,83.0,116.0,573.0,79.0,80.0,50559.0,7958.0,234,321,177,1142,146,237,190915,31549,67.0,219.0,71.0,188.0,266.0,120.0,65316.0,10677.0,73,268,81,266,279,152,87841,14424,175878.0,0.15404909056794727,0.22822508656519538,0.2503766794216478,0.04524701641469419,0.1793790048840396,0.06070650845183336,0.08201092796752313,0.045484703252989145,0.049351633270652326,-0.018827476335042625,-0.00047002298850645085,0.03265779329878615,-0.029056953145917285,-0.07681578774738211,-0.2956521739130435,102.0,-0.3658751099384345,416,-0.4385447394296952,446,-0.2748091603053435,36.0,-0.1564748201438849,87,-0.5296167247386759,152.0,-0.5701754385964912,195,0.01000184535892231,0.1849827877778196,0.004173845419514155,0.007747689394883037,0.11642235159050034,-0.00024802797052157706,0.006403705974521425,0.04066172114878213,1.3444908980842214e-05,0.014574695313481593,0.21079955756165863,0.008712792279952407,0.00561014263074485,0.11343030376868965,-0.0007233148102019857,0.006649185240681776,0.11887036068638011,0.0014544772126214554,0.0056152512998266894,0.07312739765411512,0.0008552874105540646
2016-05-04,303,62,97,94,100,25,41,116.0,234.0,349.0,2233.0,99.0,119.0,198863.0,32561.0,260,507,256,441,225,203,200999,32573,254,719,284,582,321,338,240125,39160,36.0,82.0,128.0,684.0,72.0,61.0,60281.0,9443.0,232,303,179,1120,161,247,195924,32523,85.0,229.0,80.0,166.0,261.0,148.0,80756.0,13024.0,76,297,95,221,362,211,104732,17147,176431.0,0.18455268885462955,0.184620703727215,0.22195520087059037,0.05352203681871769,0.18433730842477555,0.0738188083794323,0.09718758501859073,0.07199662065335323,0.0002977201508563873,-0.04945055483641027,0.008236182539104932,0.03999602875096065,-0.009747525385056344,-0.057145017104622615,-0.33618233618233617,118.0,-0.3216145833333333,247,-0.47741273100616016,465,-0.3865546218487395,46.0,-0.13246268656716417,71,-0.45714285714285713,144.0,-0.5909090909090909,221,0.010718014863951845,0.17433698702723485,0.0039277687814061385,0.007859028673174924,0.11298324840010475,-2.772396681155878e-05,0.007252113071678456,0.041254649757925546,0.000854071855201414,0.013553578991952562,0.2119934003337535,0.0064390306984981535,0.005503628090025827,0.1052213047648871,-0.0008693971863048921,0.006142034548944338,0.09978070231061752,0.0009158080746630629,0.0055400046652670865,0.07222281859565122,0.0006927266370728204
2016-05-05,278,75,88,113,82,24,58,87.0,197.0,304.0,2023.0,124.0,84.0,169780.0,27613.0,341,622,354,529,271,238,237458,39013,293,620,275,477,294,212,237142,38794,90.0,163.0,152.0,759.0,139.0,98.0,86862.0,13894.0,207,311,174,955,135,179,192543,31732,93.0,191.0,73.0,148.0,248.0,105.0,73764.0,12015.0,175,473,128,325,559,378,173307,27833,190894.0,0.1446502003719322,0.20436889389454935,0.20322166636108854,0.07278346735116163,0.1662275072683936,0.06294035988370571,0.14580266638728095,0.030998892698720235,0.01941819352964781,-0.06895097985824797,0.026707786141105718,0.021058858091505355,-0.021337521987035167,-0.004389351794034988,-0.38596491228070173,110.0,-0.29149377593361,281,-0.35776805251641136,327,-0.2874015748031496,73.0,-0.2003853564547206,104,-0.34385964912280703,98.0,-0.4591679506933744,298,0.011008908524661404,0.1666439512648898,0.0030809387722867047,0.009073665863536166,0.11324900957143612,0.0012869677137705713,0.007088542337930145,0.04611766668997448,0.0005274476788895774,0.010939186757826557,0.20094401258337974,0.002715929581798783,0.005483250874483976,0.09835361209098782,-0.0007455798409038529,0.006075233022636485,0.10001823754883753,0.0009609738831702293,0.00459869224689229,0.04069186799019104,-0.00028569694053920885
2016-05-06,116,61,90,54,50,24,40,35.0,86.0,122.0,700.0,72.0,45.0,62493.0,10234.0,252,581,259,427,227,166,200804,33332,334,699,332,499,252,200,283823,46883,11.0,37.0,68.0,387.0,60.0,57.0,28591.0,4509.0,91,188,96,450,140,122,88785,14680,86.0,200.0,75.0,156.0,237.0,133.0,68501.0,11104.0,100,332,110,259,429,248,117271,19182,139924.0,0.07313918170448455,0.23821332856887617,0.3350580668215115,0.032224405931749155,0.1049133464355905,0.07935679828479543,0.13708772556726817,-0.030695073966286728,0.04903352681165192,0.05440531280501675,-0.017232238143123108,-0.03801975012936175,-0.0032385146969918146,-0.01732073802923473,-0.4180327868852459,51.0,-0.39448441247002397,329,-0.3529980657640232,365,-0.5306122448979592,26.0,-0.3464285714285714,97,-0.397212543554007,114.0,-0.535796766743649,232,0.011919882755251588,0.14111534945227241,0.0028356029831095924,0.007770077700777008,0.11846992972639399,-0.000326325692526606,0.00708130705571197,0.049350562649589536,0.00041513974087641656,0.01507760532150776,0.20532492143260717,0.005871493949955171,0.006539064096451196,0.1016312762131588,0.00029021836327589934,0.00675371454299865,0.10366602794695426,0.0016618859557302164,0.005734243861752594,0.07086307413106503,0.0009520764544707028
2016-05-07,1,10,12,1,6,5,17,2.0,0.0,1.0,1.0,1.0,0.0,728.0,104.0,36,114,58,65,22,16,41261,6824,49,82,36,34,39,59,40378,6679,0.0,2.0,1.0,9.0,1.0,4.0,824.0,138.0,21,36,12,92,2,15,13677,2283,23.0,45.0,23.0,22.0,43.0,47.0,22509.0,3695.0,35,120,32,96,168,110,36650,5947,25670.0,0.004051264072299482,0.2658252502824199,0.2601768532585408,0.005375715788243543,0.08893303727942035,0.14393673795333256,0.2316621869035098,-0.08978605561101997,0.07466987593235042,-0.02337236077644222,-0.039558759344809846,-0.04720631759151995,0.06036405336163901,0.06477267082611678,0.6666666666666666,2.0,-0.5165562913907285,78,-0.25,33,-0.6666666666666666,2.0,-0.25862068965517243,15,-0.3188405797101449,22.0,-0.5448717948717948,85,0.009523809523809525,0.1416125013529776,-0.0009177297937808216,0.008498168498168498,0.11582818860954297,0.00037368878270491965,0.005389221556886228,0.0564681160668431,-0.0014087167524545687,0.007194244604316547,0.21064864500769961,-0.003522653229196718,0.005253940455341506,0.12805152625029514,-0.0010285559299329503,0.006222943722943723,0.07357251967956922,0.0009503048865382251,0.005379959650302623,0.07286847620677989,0.00045226278363339986
2016-05-08,1,6,10,2,10,12,22,1.0,5.0,1.0,2.0,2.0,0.0,2393.0,393.0,28,107,33,28,14,19,25776,4293,61,129,48,32,47,27,48296,8005,6.0,3.0,3.0,16.0,8.0,4.0,3607.0,581.0,36,26,14,101,19,29,23405,3861,43.0,107.0,41.0,69.0,122.0,46.0,37581.0,6211.0,42,171,50,141,164,118,52147,8433,31777.0,0.012367046384291019,0.1350934608848889,0.2519038328403298,0.018283088929448046,0.12149915035559192,0.19544968217005476,0.2653722701239851,-0.0783471789553548,-0.07723783106062279,0.0013500054094338905,-0.023549180236826363,-0.013053483852122535,0.10362904149938537,0.08514963035422553,-0.5714285714285714,4.0,-0.5808823529411765,79,-0.35602094240837695,68,0.3,3.0,0.15873015873015872,10,-0.423841059602649,64.0,-0.602803738317757,129,0.0025380710659898475,0.4418938380617128,-0.008369921022505365,0.007685142058686539,0.07469917957238355,-0.0002582716728669064,0.005995503372470647,0.07327405476881325,-0.000668459784629401,0.005154639175257732,0.1882480885260068,-0.006357071596146881,0.0036250647332988087,0.07854447302324712,-0.002485565665319609,0.006600128783000644,0.08022615258066484,0.0008493059636470018,0.005928385107896609,0.05667607282529189,0.0007875035252804014
2016-05-09,236,62,97,98,75,32,56,83.0,166.0,246.0,1548.0,115.0,100.0,127711.0,20816.0,240,478,226,403,218,254,188804,31124,253,577,268,554,307,249,235225,38168,49.0,166.0,124.0,727.0,106.0,102.0,74072.0,11806.0,197,245,143,885,133,249,150838,24820,98.0,305.0,110.0,198.0,316.0,155.0,105655.0,17177.0,158,389,149,359,477,327,144405,23620,167531.0,0.12425088938232697,0.18577943318291432,0.22782513191509682,0.07047011914141776,0.14815080104099515,0.10252966597426164,0.1409879903540816,0.02672807027771107,-0.02148354677334079,-0.02335070515140925,0.030123111712106004,0.006905911016058655,-0.0005136886930062368,-0.01810859456534443,-0.332,83.0,-0.33101529902642557,238,-0.3898916967509025,324,-0.5416666666666666,117.0,-0.10835214446952596,48,-0.5123762376237624,207.0,-0.4215328467153285,231,0.011817264735552674,0.41911729187735614,0.002116164070371112,0.0072610441767068275,0.10599002485148061,-0.0007311000758584257,0.007021404804946422,0.07387370116818602,0.0004300215797753233,0.010502244431269585,0.3147930553599947,-0.001082875678321759,0.0057612505539663995,0.15737736137344674,0.00017855444743138883,0.006403539410874374,0.07707323036370155,0.00015230043794397025,0.006307946318953474,0.04809756961417701,0.0008747586447206863
2016-05-10,316,72,88,112,100,33,63,117.0,243.0,354.0,2148.0,106.0,158.0,177827.0,29020.0,314,668,339,448,232,264,230545,37789,231,562,259,514,250,304,206993,33755,45.0,111.0,157.0,829.0,120.0,73.0,71506.0,11360.0,242,361,182,1261,185,255,197662,32182,116.0,326.0,110.0,159.0,336.0,199.0,104786.0,17143.0,186,620,182,383,601,405,202876,33099,194348.0,0.14931900858764388,0.19443887027975446,0.173682396101858,0.058451548502950874,0.16558870897200398,0.08820729718187384,0.1703070249911242,0.046440983769848405,-0.01110357313551185,-0.07328122328704109,0.015498500814451964,0.022813744160804585,-0.013780034451297444,0.012317434945490022,-0.3490304709141274,126.0,-0.36012207527975587,354,-0.4168765743073048,331,-0.42038216560509556,66.0,-0.19701986754966888,119,-0.47404063205417607,210.0,-0.5377942998760843,434,0.012198063471279419,0.4094091560152832,0.0025429589510499043,0.008970627150039693,0.10814724533490513,0.0009850594899788708,0.00767271003673421,0.07247240343980503,0.0010674198716073874,0.013819206055804946,0.31688296002227173,0.0028091868962542795,0.005655159556287481,0.15827955464863244,0.00025831166934393385,0.006416238917405506,0.07982334853228797,9.553605717265868e-06,0.0054984894259818735,0.0678579231667397,-8.781883206823265e-05
2016-05-11,225,69,89,107,111,35,57,102.0,159.0,256.0,1503.0,119.0,157.0,127879.0,20734.0,280,555,287,497,214,194,207252,33598,285,650,323,459,187,217,271090,44519,78.0,123.0,129.0,743.0,147.0,129.0,80041.0,12669.0,274,428,212,1268,205,354,219516,36001,120.0,350.0,98.0,239.0,361.0,176.0,111634.0,18114.0,155,534,155,342,554,384,173739,28377,194012.0,0.10686912732651936,0.17317396256951853,0.22946400498935637,0.06529974795503395,0.18555973053352096,0.09336487761129408,0.1462633947209723,0.007440751734305231,-0.02689324150056646,-0.009182328863430922,0.020322914344253665,0.044046655973708555,-0.012643969000884336,-0.022204563395690075,-0.21755725190839695,57.0,-0.32894736842105265,275,-0.38995726495726496,365,-0.22277227722772278,45.0,-0.21906116642958748,154,-0.4883227176220807,230.0,-0.5492753623188406,379,0.012346274415239932,0.4111349197410872,0.0023776233698388502,0.008541920890502694,0.10847360012819549,0.0003819769743899184,0.007255166217430368,0.06969875952145964,0.0004689634503628072,0.010181531176006314,0.31658391107951067,-0.0007074163842708416,0.005888561746569635,0.15933098684447636,0.0004850820292416192,0.005409881313828319,0.069970186539911,-0.0009632861758111475,0.005461977588272606,0.06591186072906692,-0.000107639828271142
2016-05-12,306,81,119,97,76,25,64,113.0,272.0,344.0,1927.0,165.0,213.0,176301.0,28979.0,280,714,340,676,296,289,260806,42812,386,912,337,643,412,365,325009,53036,27.0,84.0,119.0,707.0,68.0,88.0,52812.0,8212.0,172,233,134,842,182,204,133936,22225,84.0,216.0,88.0,143.0,257.0,137.0,76459.0,12437.0,173,530,156,429,600,292,177911,28921,196622.0,0.14738357160657706,0.21773648047278293,0.2697344664662832,0.04176520549477935,0.1130335718608708,0.06325302736709337,0.14708859085661394,0.05620257729803694,0.017434599386857208,0.02811105248196591,-0.004246006775657649,-0.02615611162236847,-0.044137414798015855,-0.028251859708571397,-0.4119170984455959,159.0,-0.43618090452261304,434,-0.4049268668206313,526,-0.5089285714285714,57.0,-0.15024630541871922,61,-0.43853820598006643,132.0,-0.5071022727272727,357,0.011870255348516217,0.4092660163944304,0.001671204648959838,0.007941513091817906,0.10762874442741155,-0.000315503831249576,0.0063540547165186565,0.05352526691846802,-0.00043186590866530654,0.014489224400340922,0.32048610581291476,0.004065361759188379,0.00602897507423738,0.16065187882555368,0.0005704185649736125,0.007075092458594629,0.0737535288525905,0.0008059263830227257,0.00539381785492013,0.06093240579142993,-0.00016462237972638595
2016-05-13,251,78,92,97,48,24,43,65.0,152.0,264.0,1448.0,102.0,131.0,119242.0,19849.0,344,593,304,598,310,197,227291,37470,249,584,275,569,264,247,231284,37821,53.0,105.0,123.0,688.0,89.0,84.0,60904.0,9720.0,127,162,93,469,90,134,89187,14612,82.0,189.0,63.0,168.0,244.0,50.0,70896.0,11577.0,150,429,126,227,417,277,141281,23243,154292.0,0.12864485103018283,0.2428496432112928,0.24512453578581012,0.06299702514047947,0.09470293532435042,0.07503256790651552,0.15064196042594286,0.0381410347845426,0.03966560370829023,-0.004353773196652615,0.02079045907592822,-0.036546532633043485,-0.03291472375418847,-0.025048973347759598,-0.39908256880733944,87.0,-0.26545842217484006,249,-0.40167865707434053,335,-0.3270440251572327,52.0,-0.1206896551724138,35,-0.39338235294117646,107.0,-0.4810344827586207,279,0.013299748110831235,0.4110320876898271,0.0029729336670444987,0.00811294067412132,0.09652612867256932,1.7431227804071952e-05,0.007270900534080694,0.056232953286277414,0.0005890913307500582,0.012653019236704043,0.3254976217389958,0.0017295046820347804,0.006364196263600903,0.16004778026989339,0.0008274259081174572,0.005441354292623942,0.06506787325950815,-0.000969788389095238,0.0054207537429013936,0.05516663153202786,-0.00025127687807242747
2016-05-14,5,9,32,9,7,8,17,2.0,3.0,6.0,16.0,13.0,9.0,3978.0,660.0,45,92,31,43,29,12,35058,5808,129,318,119,181,169,121,104394,17007,14.0,35.0,13.0,49.0,34.0,10.0,14502.0,2361.0,25,34,25,120,6,31,22675,3733,24.0,125.0,32.0,24.0,105.0,44.0,30408.0,4917.0,48,151,50,112,149,129,47230,7762,42248.0,0.015621671518852517,0.13747070936590214,0.40254207200170417,0.05588297947880423,0.08835712087860068,0.11638145281545126,0.183720324741414,-0.07581937003201428,-0.061932243779111225,0.1605992646176977,0.009549255687735167,-0.04120808690824572,0.007224760055829946,0.004590178512176163,-0.16666666666666666,1.0,-0.34057971014492755,47,-0.421875,189,-0.42,21.0,-0.15,9,-0.6733333333333333,101.0,-0.515,103,0.009077155824508321,0.40967297912041767,-0.001430906750320956,0.005336546737820623,0.11332802277215867,-0.002806312860649055,0.006996707431796802,0.05738281193728005,0.0002880487005756138,0.00550381033022862,0.31777375484119547,-0.005049390591928069,0.006695232994108195,0.1373960976000698,0.0011831486035881603,0.0065067100447336315,0.06546494306270849,0.00028237024530838027,0.0064408089656060805,0.05777313106302156,0.000813187460272405
2016-05-15,6,7,13,2,14,10,13,5.0,12.0,9.0,52.0,15.0,11.0,6076.0,985.0,29,79,33,62,39,22,29133,4769,59,152,52,68,51,66,58802,9481,6.0,11.0,3.0,26.0,25.0,4.0,7225.0,1172.0,42,70,27,203,23,47,31686,5199,19.0,72.0,23.0,52.0,81.0,104.0,23131.0,3885.0,31,117,26,73,102,87,38144,6167,31658.0,0.031112795729492403,0.150636469882182,0.29947250386935786,0.03701948892889857,0.16421870558135127,0.12271392021226192,0.19479452920180676,-0.06295144498676054,-0.03189378566593654,0.03949455393281884,-0.01600098518891863,0.03206219766392585,0.01708179408967503,0.021783866815669958,-0.3888888888888889,7.0,-0.45871559633027525,50,-0.4386792452830189,93,-0.2777777777777778,5.0,-0.24778761061946902,28,-0.5760869565217391,53.0,-0.5771812080536913,86,0.009127789046653144,0.1333852836286618,-0.0013168565086544492,0.006918238993710692,0.1029112590855723,-0.0007736686314228162,0.005484075089643535,0.021898522127637134,-0.0014531517148075961,0.0025575447570332483,0.2879246312385555,-0.007742410561067023,0.005192307692307692,0.12581725638699104,-0.000524093413144774,0.005918682449819866,0.09186204213097976,-0.0003458109003214341,0.004215304798962386,0.056778819978961365,-0.0015628801446259254
2016-05-16,228,72,92,96,92,33,47,33.0,161.0,235.0,1341.0,66.0,63.0,101020.0,16742.0,298,545,313,458,229,201,225526,36772,212,557,274,534,270,229,216231,35104,67.0,175.0,137.0,764.0,122.0,127.0,83427.0,13294.0,191,249,192,953,176,240,159461,26555,88.0,250.0,77.0,227.0,309.0,166.0,82399.0,13392.0,112,384,105,297,415,279,131509,21276,163135.0,0.10262602981561397,0.22540702236171048,0.21518242448018832,0.08149029030992547,0.1627782954099647,0.08209101608473911,0.13041879168301296,0.0020560102094597243,0.03800025889119496,-0.04549875114728047,0.025195631008122835,0.024744883822307922,-0.012147157589816642,-0.030902903368511033,-0.6564102564102564,128.0,-0.29265402843601895,247,-0.44805194805194803,345,-0.4444444444444444,108.0,-0.13151927437641722,58,-0.4778761061946903,162.0,-0.5472837022132797,272,0.014035716418801887,0.09517577685854503,0.0026404559929388786,0.008511679765045006,0.06666808587145723,0.0009272921204830465,0.007805155960689361,0.017825530235301933,0.0009394694115994986,0.010304625799172622,0.11795026730758747,0.000345015071370336,0.0072300045187528245,0.05197553387035404,0.0012885628062482848,0.005749272007765251,0.0926396920419757,-0.000417830845003971,0.004934906236781501,0.05078727944086819,-0.000598813464500394
2016-05-17,134,89,93,103,90,39,58,52.0,94.0,138.0,818.0,94.0,90.0,74035.0,12229.0,391,703,347,688,293,253,261865,42716,336,697,282,489,330,257,272287,44078,79.0,115.0,158.0,717.0,117.0,113.0,76501.0,12215.0,260,319,187,1088,185,190,197470,32340,129.0,260.0,116.0,227.0,364.0,297.0,99906.0,16356.0,148,507,146,345,495,351,158201,25854,185788.0,0.06582198084924296,0.22991673349875397,0.23724763037639474,0.06574662654947279,0.1740684324690913,0.08803535193149217,0.13915786187556853,-0.029935536159382325,0.036786737906219114,-0.023214273744453756,0.008068142329275543,0.033571343982386044,-0.0034679351989576027,-0.020823620484219103,-0.2857142857142857,42.0,-0.28493150684931506,312,-0.3491295938104449,361,-0.18461538461538463,36.0,-0.10172413793103448,59,-0.33589743589743587,131.0,-0.5472560975609756,359,0.011283728536385935,0.15812094135654495,-0.00042331463599595495,0.008123229627548752,0.07090382575711751,0.00036085450945304174,0.006397604301367999,0.02069010458316296,-0.0005788930863531649,0.012933857236411264,0.10146201725860904,0.0029907718760233833,0.0057821341331436875,0.04794350161800581,-0.0003682503295521937,0.00709176499358073,0.09328426862299179,0.001017248062884154,0.005646876812995552,0.031887547000878466,0.0003086617588569791
2016-05-18,123,91,105,73,132,30,47,66.0,116.0,142.0,794.0,123.0,93.0,82662.0,13488.0,460,748,415,800,336,253,317921,52120,324,719,297,639,394,317,299049,49022,34.0,90.0,93.0,516.0,63.0,46.0,49166.0,7776.0,285,365,263,1600,153,272,259495,42690,83.0,313.0,101.0,148.0,229.0,200.0,105896.0,17198.0,145,465,132,272,442,309,149081,24495,206789.0,0.06522559117945742,0.2520431355481406,0.23706175346970357,0.03760336573335268,0.20644131727839837,0.08316649741283427,0.11845350355433049,-0.019261993936743618,0.05306251696091388,-0.032126771865117365,-0.020681393099758135,0.0634887928336983,-0.00821037726201588,-0.03668361093432447,-0.273224043715847,50.0,-0.23821339950372208,288,-0.3783524904214559,395,-0.448,56.0,-0.1228878648233487,80,-0.5793450881612091,230.0,-0.5237315875613748,320,0.01052709615242049,0.16129525965012714,-0.0010481339363241696,0.007962241706797643,0.07548675592882093,0.0003210051321997691,0.006058380760051404,0.03311129023577965,-0.0007358607862679979,0.011958338691011958,0.12094573997893623,0.0021457254916756948,0.0061605490618631565,0.053451536531526456,-8.218687039909872e-06,0.005872434443863015,0.11298453767408867,-0.000297744405514656,0.005388634879163945,0.03243582898027145,2.9408373842359308e-05
